timestamp,ROI,Token Price,Trade Volume
1578393679000,1.0012021643291005,2.4939999999999564e-09,0.00
1578459841000,1.0,2.4939999999999564e-09,0.00
1578526345000,1.0,2.4939999999999564e-09,0.00
1578592894000,1.0,2.4939999999999564e-09,0.00
1578658814000,1.0,2.4939999999999564e-09,0.00
1578724741000,1.0,2.4939999999999564e-09,0.00
1578790822000,1.0,2.4939999999999564e-09,0.00
1578857025000,1.0,2.4939999999999564e-09,0.00
1578923015000,1.0,2.4939999999999564e-09,0.00
1578989540000,1.0,2.4939999999999564e-09,0.00
1579055596000,1.0,2.4939999999999564e-09,0.00
1579122050000,1.0,2.4939999999999564e-09,0.00
1579188604000,1.0,2.4939999999999564e-09,0.00
1579254375000,1.0,2.4939999999999564e-09,0.00
1579320115000,1.0,2.4939999999999564e-09,0.00
1579386588000,1.0,2.4939999999999564e-09,0.00
1579453251000,1.0,2.4939999999999564e-09,0.00
1579518909000,1.0,2.4939999999999564e-09,0.00
1579584998000,1.0,2.4939999999999564e-09,0.00
1579650516000,1.0,2.4939999999999564e-09,0.00
1579717286000,1.0,2.4939999999999564e-09,0.00
1579783170000,1.0,2.4939999999999564e-09,0.00
1579848954000,1.0,2.4939999999999564e-09,0.00
1579915579000,1.0,2.4939999999999564e-09,0.00
1579982233000,1.0,2.4939999999999564e-09,0.00
1580049245000,1.0,2.4939999999999564e-09,0.00
1580114658000,1.0,2.4939999999999564e-09,0.00
1580180893000,1.0,2.4939999999999564e-09,0.00
1580247630000,1.0,2.4939999999999564e-09,0.00
1580313366000,1.0,2.4939999999999564e-09,0.00
1580380051000,1.0,2.4939999999999564e-09,0.00
1580446477000,1.0,2.4939999999999564e-09,0.00
1580512997000,1.0,2.4939999999999564e-09,0.00
1580579921000,1.0,2.4939999999999564e-09,0.00
1580645575000,1.0,2.4939999999999564e-09,0.00
1580711822000,1.0,2.4939999999999564e-09,0.00
1580778615000,1.0,2.4939999999999564e-09,0.00
1580844182000,1.0,2.4939999999999564e-09,0.00
1580910496000,1.0,2.4939999999999564e-09,0.00
1580977343000,1.0,2.4939999999999564e-09,0.00
1581043789000,1.0,2.4939999999999564e-09,0.00
1581110121000,1.0,2.4939999999999564e-09,0.00
1581177428000,1.0,2.4939999999999564e-09,0.00
1581243665000,1.0,2.4939999999999564e-09,0.00
1581310184000,1.0,2.4939999999999564e-09,0.00
1581375300000,1.0,2.4939999999999564e-09,0.00
1581441429000,1.0,2.4939999999999564e-09,0.00
1581508790000,1.0,2.4939999999999564e-09,0.00
1581574720000,1.0000005165495218,2.4939475437538683e-09,0.00
1581641265000,1.0,2.4939475437538683e-09,0.00
1581707956000,1.0,2.4939475437538683e-09,0.00
1581774043000,1.0,2.4939475437538683e-09,0.00
1581841298000,1.0,2.4939475437538683e-09,0.00
1581907086000,1.0,2.4939475437538683e-09,0.00
1581973926000,1.0,2.4939475437538683e-09,0.00
1582040665000,1.0,2.4939475437538683e-09,0.00
1582106715000,1.0,2.4939475437538683e-09,0.00
1582173039000,1.0,2.4939475437538683e-09,0.00
1582240159000,1.0,2.4939475437538683e-09,0.00
1582306851000,1.0,2.4939475437538683e-09,0.00
1582372667000,1.0,2.4939475437538683e-09,0.00
1582439543000,1.0,2.4939475437538683e-09,0.00
1582505376000,1.0,2.4939475437538683e-09,0.00
1582571821000,1.0,2.4939475437538683e-09,0.00
1582638796000,1.0,2.4939475437538683e-09,0.00
1582705647000,1.0,2.4939475437538683e-09,0.00
1582771019000,1.0,2.4939475437538683e-09,0.00
1582837876000,1.0,2.4939475437538683e-09,0.00
1582904573000,1.0008910792911005,4.237372077809741e-10,0.00
1582970808000,1.0001923819987317,5.515564801431434e-10,0.43
1583036689000,1.0000017858154107,5.528701550927032e-10,0.00
1583103301000,1.0002417532998347,7.852421603759815e-10,0.49
1583168974000,1.0,7.852421603759815e-10,0.00
1583235956000,1.0,7.852421603759815e-10,0.00
1583302077000,1.0,7.852421603759815e-10,0.00
1583368317000,1.0000506663379658,8.410136687650731e-10,0.09
1583435384000,1.0,8.410136687650731e-10,0.00
1583502285000,1.0,8.410136687650731e-10,0.00
